Linux 4.18.0-553.144.1.el8_10.x86_64 (ac062) 	08/06/26 	_x86_64_	(96 CPU)

13:07:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:16:29      69   60.52    0.00   39.08    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      70   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      71   98.60    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.40
13:16:29      72   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      73   99.40    0.00    0.00    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:29      74   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:29      76   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      77   99.00    0.00    0.40    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:29      78   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      79   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      80   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      81   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      82   99.20    0.00    0.20    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:29      83   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      84   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      85   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      86   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      87   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      88   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      89   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      90   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      91   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      92   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      93   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      94   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:29      95   99.20    0.00    0.20    0.00    0.60    0.00    0.00    0.00    0.00    0.00

13:16:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:16:34     all   61.01    0.00    2.30    0.00    0.27    0.00    0.00    0.00    0.00   36.42
13:16:34       0   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34       1   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34       2   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:34       3   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34       4   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34       5   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:34       6   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34       7   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34       8   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34       9   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      10   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      11   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      12   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      13   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      14   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      15   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      16    0.00    0.00    2.60    0.00    0.00    0.20    0.00    0.00    0.00   97.20
13:16:34      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      22    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:16:34      23   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      24   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      25   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:34      26   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      27   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      28   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      33   99.40    0.00    0.00    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:34      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      48   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      49   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      50   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      51   99.00    0.00    0.40    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:34      52   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      53   61.68    0.00   37.72    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:34      54   60.88    0.00   38.52    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:34      55   60.52    0.00   39.08    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      57   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      58   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      59   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      61    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:16:34      62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      65    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      66    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      68   60.20    0.00   39.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      69   60.88    0.00   38.52    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:34      70   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      71   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      72   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      73   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      74   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:34      76   98.60    0.00    0.80    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:34      77   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      78   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      79   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      80   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      81   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      82   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      83   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      84   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      85   98.80    0.00    0.60    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:34      86   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      87   98.00    0.00    1.40    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:34      88   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      89   98.60    0.00    0.80    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:34      90   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      91   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      92   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      93   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      94   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:34      95   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00

13:16:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:16:39     all   60.99    0.00    2.35    0.00    0.25    0.01    0.00    0.00    0.00   36.40
13:16:39       0   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39       1   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:39       2   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39       3   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39       4   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39       5   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39       6   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:39       7   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:39       8   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39       9   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:39      10   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:39      11   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      12   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:39      13   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      14   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      15   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      16    0.00    0.00    1.40    0.00    0.00    0.20    0.00    0.00    0.00   98.40
13:16:39      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      21    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   99.80
13:16:39      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      23   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:39      24   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      25   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      26   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      27   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      28   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      33   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      43    0.00    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00   99.80
13:16:39      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:39      48   99.00    0.00    0.40    0.00    0.40    0.20    0.00    0.00    0.00    0.00
13:16:39      49   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      50   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      51   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      52   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      53   61.72    0.00   37.88    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      54   61.32    0.00   38.28    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      55   62.08    0.00   37.33    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:39      56    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:16:39      57   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      58   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      59   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      60    0.00    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   99.40
13:16:39      61    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:16:39      62    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:16:39      63    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:16:39      64    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:16:39      65    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:16:39      66    0.00    0.00    1.00    0.00    0.20    0.00    0.00    0.00    0.00   98.80
13:16:39      67    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:16:39      68   62.48    0.00   36.93    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:39      69   60.80    0.00   38.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      70   97.61    0.00    0.60    0.00    0.60    0.00    0.00    0.00    0.00    1.20
13:16:39      71   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      72   97.01    0.00    1.40    0.20    0.40    0.00    0.00    0.00    0.00    1.00
13:16:39      73   95.01    0.00    1.40    0.20    0.40    0.00    0.00    0.00    0.00    2.99
13:16:39      74   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      75    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:16:39      76   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      77   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      78   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      79   98.40    0.00    1.00    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:39      80   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      81   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      82   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      83   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      84   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      85   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      86   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      87   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      88   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      89   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      90   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      91   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      92   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      93   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      94   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:39      95   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00

13:16:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:16:44     all   60.77    0.00    2.52    0.00    0.26    0.00    0.00    0.00    0.00   36.45
13:16:44       0   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44       1   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44       2   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44       3   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44       4   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44       5   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44       6   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44       7   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44       8   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44       9   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      10   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      11   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      12   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      13   99.00    0.00    0.80    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:44      14   98.80    0.00    1.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:16:44      15   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      16    0.00    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00   99.80
13:16:44      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      23   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      24   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      25   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      26   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      27   98.40    0.00    1.20    0.00    0.20    0.20    0.00    0.00    0.00    0.00
13:16:44      28   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      33   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      48   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      49   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      50   97.60    0.00    1.80    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:44      51   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      52   98.40    0.00    1.00    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:16:44      53   61.40    0.00   38.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      54   61.00    0.00   38.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      55   61.32    0.00   38.28    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      57   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      58   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      59   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:16:44      60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:16:44      63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
